Date,Medicine_ID,Medicine_Name,Category,Quantity_Sold,Price,Total_Amount,Day_of_Week,Is_Weekend,Month,Season,Year,Week_of_Year
2024-01-22,2306,Excex Gel,Other,9,33.86,304.74,Monday,False,1,Winter,2024,4
2024-01-22,4482,Lasma LC Tablet,Antipyretic,36,255.88,9211.68,Monday,False,1,Winter,2024,4
2024-01-22,11749,Zymurine Tablet,Anti-inflammatory,7,370.26,2591.82,Monday,False,1,Winter,2024,4
2024-01-22,2310,Ezimet-S Ointment,Dermatological,17,175.78,2988.26,Monday,False,1,Winter,2024,4
2024-01-22,477,Ageless Tablet,Supplement,10,422.36,4223.6,Monday,False,1,Winter,2024,4
2024-01-22,3073,Genericart Metformin Hydrochloride 1000mg Tablet SR,Antidiabetic,13,245.67,3193.71,Monday,False,1,Winter,2024,4
2024-01-23,6019,Muscobon Tablet,Supplement,17,400.88,6814.96,Tuesday,False,1,Winter,2024,4
2024-01-23,11561,Zukanorm 50 Tablet,Antidiabetic,28,204.24,5718.72,Tuesday,False,1,Winter,2024,4
2024-01-23,2716,Fluguard 400 Tablet,Antiviral,17,494.35,8403.95,Tuesday,False,1,Winter,2024,4
2024-01-23,1491,DMR Syrup,Respiratory,48,95.83,4599.84,Tuesday,False,1,Winter,2024,4
2024-01-23,10967,Venpres 40mg Tablet,Cardiovascular,9,270.38,2433.42,Tuesday,False,1,Winter,2024,4
2024-01-23,1682,Decdan Next 6mg Tablet,Anti-inflammatory,18,116.01,2088.18,Tuesday,False,1,Winter,2024,4
2024-01-23,5071,Limcor Chewable Tablet Orange,Supplement,17,346.94,5897.98,Tuesday,False,1,Winter,2024,4
2024-01-23,2048,Eva Q Plus  Oral Emulsion Strawberry Mint Sugar Free,Gastrointestinal,28,440.54,12335.12,Tuesday,False,1,Winter,2024,4
2024-01-23,10397,Trizid SR Tablet,Analgesic,31,63.88,1980.28,Tuesday,False,1,Winter,2024,4
2024-01-23,6249,Nitro 2.6 Tablet CR,Analgesic,12,44.59,535.08,Tuesday,False,1,Winter,2024,4
2024-01-23,6644,Nayzit Gel,Other,11,469.22,5161.42,Tuesday,False,1,Winter,2024,4
2024-01-23,1515,Draminate 50mg Tablet,Antihistamine,24,290.8,6979.2,Tuesday,False,1,Winter,2024,4
2024-01-23,7567,Piclin Plus Oral Suspension Sugar Free,Gastrointestinal,15,368.84,5532.6,Tuesday,False,1,Winter,2024,4
2024-01-23,10858,Vitcofol-C Combipack Injection,Supplement,23,53.72,1235.56,Tuesday,False,1,Winter,2024,4
2024-01-23,10368,Tacmod Lotion,Dermatological,13,210.53,2736.89,Tuesday,False,1,Winter,2024,4
2024-01-23,7167,Office 100 mg/100 mg Tablet,Antipyretic,40,29.12,1164.8,Tuesday,False,1,Winter,2024,4
2024-01-23,6346,Norflokem 400mg Tablet,Antibiotic,15,228.12,3421.8,Tuesday,False,1,Winter,2024,4
2024-01-23,4944,Lefuma  20mg Tablet,Anti-inflammatory,25,434.88,10872.0,Tuesday,False,1,Winter,2024,4
2024-01-23,9791,Topp 40 Tablet,Respiratory,52,169.48,8812.96,Tuesday,False,1,Winter,2024,4
2024-01-23,3475,Hylu Fresh Eye Drop,Ophthalmic,12,14.19,170.28,Tuesday,False,1,Winter,2024,4
2024-01-23,9953,Telista MT 25 Tablet SR,Cardiovascular,5,461.99,2309.95,Tuesday,False,1,Winter,2024,4
2024-01-23,29,Atarax Syrup,Dermatological,29,22.41,649.89,Tuesday,False,1,Winter,2024,4
2024-01-23,11514,Zyrtec Tablet,Antihistamine,25,429.87,10746.75,Tuesday,False,1,Winter,2024,4
2024-01-23,6219,Naso B12 Nasal Spray,Supplement,13,370.91,4821.83,Tuesday,False,1,Winter,2024,4
2024-01-23,1143,Actiflox T 4 Tablet,Analgesic,27,497.4,13429.8,Tuesday,False,1,Winter,2024,4
2024-01-23,10783,Ulgel Tablet,Gastrointestinal,33,365.88,12074.04,Tuesday,False,1,Winter,2024,4
2024-01-23,2820,Glycomet 250 Tablet,Antidiabetic,18,139.8,2516.4,Tuesday,False,1,Winter,2024,4
2024-01-23,1114,Aziquest 500mg Tablet,Antibiotic,36,75.42,2715.12,Tuesday,False,1,Winter,2024,4
2024-01-23,8636,Rem CC LM 5 mg/10 mg Tablet,Antipyretic,48,336.34,16144.32,Tuesday,False,1,Winter,2024,4
2024-01-23,1708,Dermtone 25mg Tablet,Dermatological,12,165.35,1984.2,Tuesday,False,1,Winter,2024,4
2024-01-23,4887,Lurafic 40 Tablet,Other,23,455.79,10483.17,Tuesday,False,1,Winter,2024,4
2024-01-23,7165,Oxuba OD Tablet SR,Anti-inflammatory,17,284.95,4844.15,Tuesday,False,1,Winter,2024,4
2024-01-23,9117,Semi-Amaryl Tablet,Antidiabetic,17,303.93,5166.81,Tuesday,False,1,Winter,2024,4
2024-01-24,5171,Momate-F Cream,Dermatological,15,32.02,480.3,Wednesday,False,1,Winter,2024,4
2024-01-24,4248,Levocet M Tablet,Antipyretic,16,198.09,3169.44,Wednesday,False,1,Winter,2024,4
2024-01-24,4467,Looz Peg Oral Solution Orange,Gastrointestinal,2,220.46,440.92,Wednesday,False,1,Winter,2024,4
2024-01-24,8813,Recofast LM Tablet,Antipyretic,40,204.67,8186.8,Wednesday,False,1,Winter,2024,4
2024-01-24,3073,Genericart Metformin Hydrochloride 1000mg Tablet SR,Antidiabetic,27,245.67,6633.09,Wednesday,False,1,Winter,2024,4
2024-01-24,9483,S-Amcard 5 Tablet,Analgesic,27,421.02,11367.54,Wednesday,False,1,Winter,2024,4
2024-01-24,11716,Zivifresh Gel,Ophthalmic,6,21.81,130.86,Wednesday,False,1,Winter,2024,4
2024-01-24,8060,Pseudo-Tears Eye Drop,Ophthalmic,21,101.7,2135.7,Wednesday,False,1,Winter,2024,4
2024-01-24,2069,Eticort 6 Tablet,Anti-inflammatory,24,499.15,11979.6,Wednesday,False,1,Winter,2024,4
2024-01-24,7581,Pentasa 500mg Tablet PR,Gastrointestinal,8,210.52,1684.16,Wednesday,False,1,Winter,2024,4
2024-01-24,10990,V D3 Sachet,Supplement,22,435.57,9582.54,Wednesday,False,1,Winter,2024,4
2024-01-24,3907,Itracat 200 Capsule,Antibiotic,17,474.45,8065.65,Wednesday,False,1,Winter,2024,4
2024-01-24,9378,Soha Liquigel,Ophthalmic,14,211.25,2957.5,Wednesday,False,1,Winter,2024,4
2024-01-24,11050,Voglinorm GM 2/0.3 Tablet SR,Antidiabetic,17,28.97,492.49,Wednesday,False,1,Winter,2024,4
2024-01-24,9853,Telista MT 50 Tablet SR,Cardiovascular,23,280.11,6442.53,Wednesday,False,1,Winter,2024,4
2024-01-24,4560,Lupisulin R 40IU/ml Solution for Injection,Antidiabetic,19,287.73,5466.87,Wednesday,False,1,Winter,2024,4
2024-01-24,2310,Ezimet-S Ointment,Dermatological,9,175.78,1582.02,Wednesday,False,1,Winter,2024,4
2024-01-24,7258,Oxcarb 600 Tablet,Other,11,34.26,376.86,Wednesday,False,1,Winter,2024,4
2024-01-24,6000,Mataret Cream,Dermatological,6,248.28,1489.68,Wednesday,False,1,Winter,2024,4
2024-01-24,10927,Vasocon Injection,Antihistamine,39,203.67,7943.13,Wednesday,False,1,Winter,2024,4
2024-01-24,4273,Lactihep Syrup,Gastrointestinal,21,103.73,2178.33,Wednesday,False,1,Winter,2024,4
2024-01-24,10633,Telmisar 40mg Tablet,Cardiovascular,9,306.76,2760.84,Wednesday,False,1,Winter,2024,4
2024-01-24,2464,Fabiflu 400 Tablet,Antiviral,33,473.38,15621.54,Wednesday,False,1,Winter,2024,4
2024-01-24,3307,Grafnos 0.5 Capsule,Other,21,221.18,4644.78,Wednesday,False,1,Winter,2024,4
2024-01-24,170,Aziderm 10% Gel,Other,17,171.54,2916.18,Wednesday,False,1,Winter,2024,4
2024-01-24,5291,Minicycline Capsule,Antibiotic,14,402.1,5629.4,Wednesday,False,1,Winter,2024,4
2024-01-25,9715,Theo-Asthalin Tablet,Respiratory,33,106.67,3520.11,Thursday,False,1,Winter,2024,4
2024-01-25,2506,Fiasp 100IU/ml Solution for Injection,Antidiabetic,15,374.57,5618.55,Thursday,False,1,Winter,2024,4
2024-01-25,1521,Defcort 18 Tablet,Anti-inflammatory,8,344.3,2754.4,Thursday,False,1,Winter,2024,4
2024-01-25,4461,Lazine M Tablet,Antipyretic,26,393.29,10225.54,Thursday,False,1,Winter,2024,4
2024-01-25,5211,Monticope-A Tablet SR,Respiratory,20,52.72,1054.4,Thursday,False,1,Winter,2024,4
2024-01-25,4097,Kneejoint Care Tablet,Anti-inflammatory,19,150.69,2863.11,Thursday,False,1,Winter,2024,4
2024-01-25,5172,Montek BL Tablet,Antihistamine,19,423.46,8045.74,Thursday,False,1,Winter,2024,4
2024-01-25,10478,Tri-Azulix DS 2 Tablet SR,Antidiabetic,21,327.65,6880.65,Thursday,False,1,Winter,2024,4
2024-01-25,8099,Pantosun-DSR Capsule,Respiratory,39,327.92,12788.88,Thursday,False,1,Winter,2024,4
2024-01-25,9588,Tabi Tablet,Other,18,477.22,8589.96,Thursday,False,1,Winter,2024,4
2024-01-25,7215,Olmat MT 50 Tablet ER,Cardiovascular,16,17.41,278.56,Thursday,False,1,Winter,2024,4
2024-01-25,5171,Momate-F Cream,Dermatological,10,32.02,320.2,Thursday,False,1,Winter,2024,4
2024-01-25,11595,Zithium 500 Tablet,Antibiotic,33,66.81,2204.73,Thursday,False,1,Winter,2024,4
2024-01-25,7948,Prosovit 75 Capsule,Analgesic,23,190.8,4388.4,Thursday,False,1,Winter,2024,4
2024-01-25,3679,Ivrea 1 Cream,Antibiotic,19,437.49,8312.31,Thursday,False,1,Winter,2024,4
2024-01-25,2623,Fexolife 180 Tablet,Antihistamine,26,479.65,12470.9,Thursday,False,1,Winter,2024,4
2024-01-25,2077,Enzoflam SV  Tablet,Analgesic,26,147.2,3827.2,Thursday,False,1,Winter,2024,4
2024-01-25,9370,Sorifix Solo Ointment,Dermatological,5,57.9,289.5,Thursday,False,1,Winter,2024,4
2024-01-25,2230,Evict Fibre Granules,Gastrointestinal,22,281.19,6186.18,Thursday,False,1,Winter,2024,4
2024-01-25,5740,Misty Gel,Ophthalmic,19,249.16,4734.04,Thursday,False,1,Winter,2024,4
2024-01-25,5933,Monzem LC Tablet,Antipyretic,35,486.34,17021.9,Thursday,False,1,Winter,2024,4
2024-01-25,3408,Hisone 5 Tablet,Antihistamine,25,279.11,6977.75,Thursday,False,1,Winter,2024,4
2024-01-25,8748,Rowasa 500mg Pellets,Gastrointestinal,24,439.55,10549.2,Thursday,False,1,Winter,2024,4
2024-01-25,8813,Recofast LM Tablet,Antipyretic,17,204.67,3479.39,Thursday,False,1,Winter,2024,4
2024-01-25,10780,Uprise-D3 6L Injection 1ml,Supplement,9,121.1,1089.9,Thursday,False,1,Winter,2024,4
2024-01-25,3299,Gluconorm G2 D Tablet SR,Antidiabetic,18,57.37,1032.66,Thursday,False,1,Winter,2024,4
2024-01-25,3436,Hyla Fusion Eye Drop,Ophthalmic,32,183.14,5860.48,Thursday,False,1,Winter,2024,4
2024-01-25,1038,Atornet F 10mg/145mg Tablet,Cardiovascular,31,400.49,12415.19,Thursday,False,1,Winter,2024,4
2024-01-26,8612,Recontrex Tablet,Antibiotic,22,399.57,8790.54,Friday,False,1,Winter,2024,4
2024-01-26,5032,Laxiwal Solution,Gastrointestinal,24,462.32,11095.68,Friday,False,1,Winter,2024,4
2024-01-26,9828,Tadact 20 Tablet,Cardiovascular,11,408.84,4497.24,Friday,False,1,Winter,2024,4
2024-01-26,3424,Hungree Syrup,Antihistamine,30,191.39,5741.7,Friday,False,1,Winter,2024,4
2024-01-26,6505,Nasocobal Nasal Spray,Supplement,7,143.84,1006.88,Friday,False,1,Winter,2024,4
2024-01-26,10874,Vepan 500mg Tablet,Antibiotic,11,97.63,1073.93,Friday,False,1,Winter,2024,4
2024-01-26,9767,Tazret Gel,Dermatological,10,165.45,1654.5,Friday,False,1,Winter,2024,4
2024-01-26,5133,Moxclav 625 Tablet,Antibiotic,30,24.03,720.9,Friday,False,1,Winter,2024,4
2024-01-26,3813,IBU-C Tablet,Analgesic,20,402.99,8059.8,Friday,False,1,Winter,2024,4
2024-01-26,321,Acrotac 25mg Capsule,Dermatological,9,150.78,1357.02,Friday,False,1,Winter,2024,4
2024-01-26,1117,Avigan 200mg Tablet,Antiviral,23,280.49,6451.27,Friday,False,1,Winter,2024,4
2024-01-26,7381,Pregabid NT Tablet,Analgesic,14,101.0,1414.0,Friday,False,1,Winter,2024,4
2024-01-26,1684,Depig Cream,Other,23,113.09,2601.07,Friday,False,1,Winter,2024,4
2024-01-26,5785,Methypreg Tablet,Analgesic,16,491.59,7865.44,Friday,False,1,Winter,2024,4
2024-01-26,1271,Byloza Tablet,Antihistamine,23,195.6,4498.8,Friday,False,1,Winter,2024,4
2024-01-26,4290,L Montus Tablet,Antipyretic,37,201.81,7466.97,Friday,False,1,Winter,2024,4
2024-01-26,6115,Montark-L Tablet,Antipyretic,16,465.36,7445.76,Friday,False,1,Winter,2024,4
2024-01-26,293,AF 200 Tablet,Antibiotic,8,368.26,2946.08,Friday,False,1,Winter,2024,4
2024-01-26,1330,Biorex DX Syrup,Respiratory,50,399.08,19954.0,Friday,False,1,Winter,2024,4
2024-01-26,6700,Neurofit 12 Tablet,Other,25,203.23,5080.75,Friday,False,1,Winter,2024,4
2024-01-26,2716,Fluguard 400 Tablet,Antiviral,22,494.35,10875.7,Friday,False,1,Winter,2024,4
2024-01-26,11155,Vinlep 450 Tablet,Other,9,428.57,3857.13,Friday,False,1,Winter,2024,4
2024-01-26,873,Alphadol 0.5mcg Soft Gelatin Capsule,Supplement,10,65.75,657.5,Friday,False,1,Winter,2024,4
2024-01-26,5740,Misty Gel,Ophthalmic,27,249.16,6727.32,Friday,False,1,Winter,2024,4
2024-01-26,4698,Levosiz-M Kid Tablet,Antipyretic,5,133.7,668.5,Friday,False,1,Winter,2024,4
2024-01-26,6325,Natrilam 5 Tablet SR,Cardiovascular,10,170.14,1701.4,Friday,False,1,Winter,2024,4
2024-01-27,9605,Tear Drops,Ophthalmic,15,233.61,3504.15,Saturday,True,1,Winter,2024,4
2024-01-27,9446,Sternon-S Ointment,Dermatological,12,472.38,5668.56,Saturday,True,1,Winter,2024,4
2024-01-27,11050,Voglinorm GM 2/0.3 Tablet SR,Antidiabetic,20,28.97,579.4,Saturday,True,1,Winter,2024,4
2024-01-27,814,Aminogen Eye Drop,Antibiotic,31,281.14,8715.34,Saturday,True,1,Winter,2024,4
2024-01-27,1302,Benadryl DR Kids Syrup Mixed fruit flavour Alcohol Free,Respiratory,18,235.81,4244.58,Saturday,True,1,Winter,2024,4
2024-01-27,7075,Oncotrex 5 Tablet,Dermatological,12,139.61,1675.32,Saturday,True,1,Winter,2024,4
2024-01-27,7581,Pentasa 500mg Tablet PR,Gastrointestinal,9,210.52,1894.68,Saturday,True,1,Winter,2024,4
2024-01-27,7165,Oxuba OD Tablet SR,Anti-inflammatory,17,284.95,4844.15,Saturday,True,1,Winter,2024,4
2024-01-27,6172,Neo-Mercazole 5 Tablet,Other,4,100.11,400.44,Saturday,True,1,Winter,2024,4
2024-01-27,7752,Pantium 40 Tablet,Respiratory,27,213.12,5754.24,Saturday,True,1,Winter,2024,4
2024-01-27,1140,Arthocerin-DG Tablet,Anti-inflammatory,12,165.14,1981.68,Saturday,True,1,Winter,2024,4
2024-01-27,5540,Momoz Cream,Dermatological,12,228.9,2746.8,Saturday,True,1,Winter,2024,4
2024-01-27,9161,SR Pevesca Plus 75 Tablet,Analgesic,11,70.97,780.67,Saturday,True,1,Winter,2024,4
2024-01-27,2695,Fimagen 60 Tablet,Cardiovascular,2,223.88,447.76,Saturday,True,1,Winter,2024,4
2024-01-27,3555,Hylo Grev Eye Drop,Ophthalmic,23,166.78,3835.94,Saturday,True,1,Winter,2024,4
2024-01-27,7364,Pantop-D SR Capsule,Respiratory,24,458.45,11002.8,Saturday,True,1,Winter,2024,4
2024-01-27,2043,Etody 60 Tablet,Analgesic,6,291.63,1749.78,Saturday,True,1,Winter,2024,4
2024-01-27,9117,Semi-Amaryl Tablet,Antidiabetic,1,303.93,303.93,Saturday,True,1,Winter,2024,4
2024-01-27,324,Asthakind-DX Syrup Sugar Free,Respiratory,34,300.61,10220.74,Saturday,True,1,Winter,2024,4
2024-01-27,501,Atazis 25mg Tablet,Dermatological,11,188.36,2071.96,Saturday,True,1,Winter,2024,4
2024-01-27,4623,Lubrifresh Gel Eye Drop,Ophthalmic,7,283.04,1981.28,Saturday,True,1,Winter,2024,4
2024-01-27,6759,Omnacortil 10 Tablet DT,Antihistamine,9,134.15,1207.35,Saturday,True,1,Winter,2024,4
2024-01-27,4924,Lycomerve Capsule,Supplement,13,178.16,2316.08,Saturday,True,1,Winter,2024,4
2024-01-27,5266,Medrol 16mg Tablet,Antihistamine,22,198.44,4365.68,Saturday,True,1,Winter,2024,4
2024-01-27,2820,Glycomet 250 Tablet,Antidiabetic,3,139.8,419.4,Saturday,True,1,Winter,2024,4
2024-01-27,9650,Trapic 500mg Tablet,Other,8,450.91,3607.28,Saturday,True,1,Winter,2024,4
2024-01-27,6346,Norflokem 400mg Tablet,Antibiotic,25,228.12,5703.0,Saturday,True,1,Winter,2024,4
2024-01-27,439,Amitax 500mg Injection,Antibiotic,6,137.09,822.54,Saturday,True,1,Winter,2024,4
2024-01-27,7444,Pruease 2mg Tablet,Gastrointestinal,11,416.16,4577.76,Saturday,True,1,Winter,2024,4
2024-01-27,4277,Levosiz-M Tablet,Antipyretic,22,472.24,10389.28,Saturday,True,1,Winter,2024,4
2024-01-27,2483,Flomon Eye Drop,Ophthalmic,12,316.33,3795.96,Saturday,True,1,Winter,2024,4
2024-01-27,6122,Norflox-TZ RF Tablet,Gastrointestinal,22,349.84,7696.48,Saturday,True,1,Winter,2024,4
2024-01-27,11207,Vito Gold D3 Oral Solution,Supplement,16,155.14,2482.24,Saturday,True,1,Winter,2024,4
2024-01-27,8766,Respicure-M Tablet,Antipyretic,9,351.76,3165.84,Saturday,True,1,Winter,2024,4
2024-01-27,4711,Luliact Cream,Antibiotic,8,427.89,3423.12,Saturday,True,1,Winter,2024,4
2024-01-27,2064,Eurepa MF 1 Tablet,Antidiabetic,2,467.26,934.52,Saturday,True,1,Winter,2024,4
2024-01-27,11626,Zipcet Tablet,Antihistamine,14,168.03,2352.42,Saturday,True,1,Winter,2024,4
2024-01-27,9423,Sulpitac 300 Tablet,Other,17,276.29,4696.93,Saturday,True,1,Winter,2024,4
2024-01-27,10280,Telsar-LN 10 Tablet,Cardiovascular,15,181.49,2722.35,Saturday,True,1,Winter,2024,4
2024-01-27,337,Atonide Cream,Dermatological,6,16.68,100.08,Saturday,True,1,Winter,2024,4
2024-01-27,9213,Supermet XL 25 Tablet,Analgesic,8,294.12,2352.96,Saturday,True,1,Winter,2024,4
2024-01-27,1910,Eltroxin 125mcg Tablet,Other,15,142.13,2131.95,Saturday,True,1,Winter,2024,4
2024-01-27,668,Ace Proxyvon TH 4 Tablet,Analgesic,6,138.03,828.18,Saturday,True,1,Winter,2024,4
2024-01-27,1682,Decdan Next 6mg Tablet,Anti-inflammatory,13,116.01,1508.13,Saturday,True,1,Winter,2024,4
2024-01-28,8334,Rosuvas F 5 Tablet,Cardiovascular,13,427.32,5555.16,Sunday,True,1,Winter,2024,4
2024-01-28,7293,Osiris Tablet,Anti-inflammatory,14,55.36,775.04,Sunday,True,1,Winter,2024,4
2024-01-28,10087,Tolsama 15 Tablet,Other,10,410.48,4104.8,Sunday,True,1,Winter,2024,4
2024-01-28,9161,SR Pevesca Plus 75 Tablet,Analgesic,22,70.97,1561.34,Sunday,True,1,Winter,2024,4
2024-01-28,6320,Nefosar Tablet,Analgesic,28,125.5,3514.0,Sunday,True,1,Winter,2024,4
2024-01-28,5126,Milflox 0.5% Eye Drop,Antibiotic,27,354.59,9573.93,Sunday,True,1,Winter,2024,4
2024-01-28,4780,Lupitros-TZ Eye Drop,Cardiovascular,15,380.52,5707.8,Sunday,True,1,Winter,2024,4
2024-01-28,321,Acrotac 25mg Capsule,Dermatological,1,150.78,150.78,Sunday,True,1,Winter,2024,4
2024-01-28,10874,Vepan 500mg Tablet,Antibiotic,26,97.63,2538.38,Sunday,True,1,Winter,2024,4
2024-01-28,4511,Lamitor OD 100 Tablet SR,Other,13,80.83,1050.79,Sunday,True,1,Winter,2024,4
2024-01-28,3409,Huminsulin R 40IU/ml Injection,Antidiabetic,13,421.5,5479.5,Sunday,True,1,Winter,2024,4
2024-01-28,7686,Phexin BD 750mg Tablet,Antibiotic,26,399.13,10377.38,Sunday,True,1,Winter,2024,4
2024-01-28,9342,Salbetol 2 Tablet,Respiratory,31,421.67,13071.77,Sunday,True,1,Winter,2024,4
2024-01-28,9667,Tolperitas-D Tablet,Analgesic,16,400.27,6404.32,Sunday,True,1,Winter,2024,4
2024-01-28,3603,Halonext 0.05% Lotion,Dermatological,13,20.79,270.27,Sunday,True,1,Winter,2024,4
2024-01-28,3866,Ivermect 12mg Tablet,Antibiotic,20,425.62,8512.4,Sunday,True,1,Winter,2024,4
2024-01-28,4711,Luliact Cream,Antibiotic,30,427.89,12836.7,Sunday,True,1,Winter,2024,4
2024-01-28,8813,Recofast LM Tablet,Antipyretic,9,204.67,1842.03,Sunday,True,1,Winter,2024,4
2024-01-28,7581,Pentasa 500mg Tablet PR,Gastrointestinal,20,210.52,4210.4,Sunday,True,1,Winter,2024,4
2024-01-28,1761,Etova-MR 400/4 Tablet,Analgesic,14,101.66,1423.24,Sunday,True,1,Winter,2024,4
2024-01-28,9831,Tsart 40 Tablet,Cardiovascular,4,435.17,1740.68,Sunday,True,1,Winter,2024,4
2024-01-28,148,Ambrolite-S Expectorant,Respiratory,39,421.58,16441.62,Sunday,True,1,Winter,2024,4
2024-01-28,4348,Lefno 20 Tablet,Anti-inflammatory,3,380.13,1140.39,Sunday,True,1,Winter,2024,4
2024-01-28,8595,Relub DS Gel,Ophthalmic,9,469.65,4226.85,Sunday,True,1,Winter,2024,4
2024-01-28,3297,Gretacal Injection,Supplement,14,362.44,5074.16,Sunday,True,1,Winter,2024,4
2024-01-28,9828,Tadact 20 Tablet,Cardiovascular,16,408.84,6541.44,Sunday,True,1,Winter,2024,4
2024-01-28,6633,Nurostar C 0.7mg/1500mcg/12mg Injection,Supplement,5,263.91,1319.55,Sunday,True,1,Winter,2024,4
2024-01-28,4322,Long Drive-Gold Tablet,Other,4,168.6,674.4,Sunday,True,1,Winter,2024,4
2024-01-28,190,Aqualube Eye Drop,Ophthalmic,14,488.42,6837.88,Sunday,True,1,Winter,2024,4
2024-01-28,10678,Tcris Cream,Antibiotic,10,468.98,4689.8,Sunday,True,1,Winter,2024,4
2024-01-28,4823,Lubry-GM Tablet,Anti-inflammatory,6,161.78,970.68,Sunday,True,1,Winter,2024,4
2024-01-28,11249,Winolap 5 Tablet,Antihistamine,17,102.05,1734.85,Sunday,True,1,Winter,2024,4
2024-01-28,11256,Wakfree Tablet,Anti-inflammatory,22,220.48,4850.56,Sunday,True,1,Winter,2024,4
2024-01-28,5393,Maxtra Gargle,Analgesic,16,168.09,2689.44,Sunday,True,1,Winter,2024,4
2024-01-28,9650,Trapic 500mg Tablet,Other,9,450.91,4058.19,Sunday,True,1,Winter,2024,4
2024-01-29,6505,Nasocobal Nasal Spray,Supplement,20,143.84,2876.8,Monday,False,1,Winter,2024,5
2024-01-29,4698,Levosiz-M Kid Tablet,Antipyretic,40,133.7,5348.0,Monday,False,1,Winter,2024,5
2024-01-29,10633,Telmisar 40mg Tablet,Cardiovascular,16,306.76,4908.16,Monday,False,1,Winter,2024,5
2024-01-29,5194,Metrogyl ER Tablet,Antibiotic,36,463.9,16700.4,Monday,False,1,Winter,2024,5
2024-01-29,1129,Afitra 100 Capsule,Antibiotic,9,491.55,4423.95,Monday,False,1,Winter,2024,5
2024-01-29,3971,Jointace OD Tablet,Anti-inflammatory,4,197.07,788.28,Monday,False,1,Winter,2024,5
2024-01-29,6607,Nervit 500mcg Tablet,Supplement,20,32.01,640.2,Monday,False,1,Winter,2024,5
2024-01-29,10874,Vepan 500mg Tablet,Antibiotic,12,97.63,1171.56,Monday,False,1,Winter,2024,5
2024-01-29,4248,Levocet M Tablet,Antipyretic,37,198.09,7329.33,Monday,False,1,Winter,2024,5
2024-01-29,3617,Hical Suspension,Supplement,35,389.65,13637.75,Monday,False,1,Winter,2024,5
2024-01-29,7382,Placentrex Gel,Anti-inflammatory,27,460.94,12445.38,Monday,False,1,Winter,2024,5
2024-01-29,7663,Potrate 10 Tablet ER,Supplement,22,247.73,5450.06,Monday,False,1,Winter,2024,5
2024-01-29,5135,Monocef-O CV 200/125 Tablet,Respiratory,37,261.03,9658.11,Monday,False,1,Winter,2024,5
2024-01-29,6334,Niosol Ointment,Antihistamine,8,319.51,2556.08,Monday,False,1,Winter,2024,5
2024-01-29,9828,Tadact 20 Tablet,Cardiovascular,15,408.84,6132.6,Monday,False,1,Winter,2024,5
2024-01-29,2545,Floace Ophthalmic Suspension,Ophthalmic,21,172.92,3631.32,Monday,False,1,Winter,2024,5
2024-01-29,4107,Ketoflam SR Tablet,Analgesic,24,104.76,2514.24,Monday,False,1,Winter,2024,5
2024-01-29,87,Add Tears Lubricant Eye Drop,Ophthalmic,22,208.78,4593.16,Monday,False,1,Winter,2024,5
2024-01-29,7167,Office 100 mg/100 mg Tablet,Antipyretic,38,29.12,1106.56,Monday,False,1,Winter,2024,5
2024-01-29,5618,Metocard XL 12.5 Tablet,Analgesic,15,297.42,4461.3,Monday,False,1,Winter,2024,5
2024-01-29,8636,Rem CC LM 5 mg/10 mg Tablet,Antipyretic,19,336.34,6390.46,Monday,False,1,Winter,2024,5
2024-01-29,3436,Hyla Fusion Eye Drop,Ophthalmic,24,183.14,4395.36,Monday,False,1,Winter,2024,5
2024-01-29,11050,Voglinorm GM 2/0.3 Tablet SR,Antidiabetic,15,28.97,434.55,Monday,False,1,Winter,2024,5
2024-01-29,11492,Zytanix 2.5 Tablet,Cardiovascular,19,246.31,4679.89,Monday,False,1,Winter,2024,5
2024-01-29,9715,Theo-Asthalin Tablet,Respiratory,13,106.67,1386.71,Monday,False,1,Winter,2024,5
2024-01-29,9650,Trapic 500mg Tablet,Other,24,450.91,10821.84,Monday,False,1,Winter,2024,5
2024-01-29,1642,Dezacor 30 Tablet,Anti-inflammatory,9,248.84,2239.56,Monday,False,1,Winter,2024,5
2024-01-29,4321,Loc Tears Fusion Eye Drop,Ophthalmic,25,241.99,6049.75,Monday,False,1,Winter,2024,5
2024-01-29,4324,Lubrex-DS Eye Drop,Ophthalmic,2,461.55,923.1,Monday,False,1,Winter,2024,5
2024-01-29,8674,Rabalkem IT 20mg/150mg Capsule,Respiratory,50,170.74,8537.0,Monday,False,1,Winter,2024,5
2024-01-29,5225,Mecofol 10 Tablet For Vitamin B12 Deficiency,Supplement,20,240.96,4819.2,Monday,False,1,Winter,2024,5
2024-01-29,3679,Ivrea 1 Cream,Antibiotic,30,437.49,13124.7,Monday,False,1,Winter,2024,5
2024-01-29,8570,Respidon 2 Tablet,Other,34,128.62,4373.08,Monday,False,1,Winter,2024,5
2024-01-29,9332,Supacef 750mg Injection,Antibiotic,30,165.33,4959.9,Monday,False,1,Winter,2024,5
2024-01-29,8669,Romilast-BL Tablet,Antihistamine,10,84.73,847.3,Monday,False,1,Winter,2024,5
2024-01-30,4316,Laveta M  Syrup,Antipyretic,41,282.23,11571.43,Tuesday,False,1,Winter,2024,5
2024-01-30,1321,Breaze-L Tablet,Antipyretic,18,252.46,4544.28,Tuesday,False,1,Winter,2024,5
