Date,Medicine_ID,Medicine_Name,Category,Quantity_Sold,Price,Total_Amount,Day_of_Week,Is_Weekend,Month,Season_x,Year,Week_of_Year,Temperature_Min,Temperature_Max,Temperature_Avg,Humidity,Rainfall,Season_y,Sales_Lag_7,Sales_Lag_14,Sales_Lag_30,Rolling_Avg_7,Rolling_Avg_14,Rolling_Avg_30,Growth_Rate_7
2024-01-04,11492,Zytanix 2.5 Tablet,Cardiovascular,29,246.31,7142.99,Thursday,False,1,Winter,2024,1,17.1,29.1,23.1,66.6,0.0,Winter,11.0,6.0,10.0,19.571428571428573,16.928571428571427,14.6,1.5
2024-01-29,11492,Zytanix 2.5 Tablet,Cardiovascular,19,246.31,4679.89,Monday,False,1,Winter,2024,5,17.1,25.4,21.2,62.6,0.0,Winter,20.0,9.0,7.0,19.428571428571427,17.642857142857142,15.0,-0.047619047619047616
2024-02-01,11492,Zytanix 2.5 Tablet,Cardiovascular,11,246.31,2709.41,Thursday,False,2,Winter,2024,5,12.9,25.7,19.3,64.8,0.0,Winter,12.0,18.0,13.0,19.285714285714285,17.142857142857142,14.933333333333334,-0.07692307692307693
2024-02-13,11492,Zytanix 2.5 Tablet,Cardiovascular,13,246.31,3202.03,Tuesday,False,2,Winter,2024,7,17.9,24.4,21.2,63.8,0.0,Winter,18.0,18.0,15.0,18.571428571428573,16.785714285714285,14.866666666666667,-0.2631578947368421
2024-03-07,11492,Zytanix 2.5 Tablet,Cardiovascular,31,246.31,7635.61,Thursday,False,3,Summer,2024,10,26.7,37.7,32.2,32.4,0.0,Summer,13.0,19.0,21.0,21.142857142857142,17.642857142857142,15.2,1.2857142857142858
2024-03-23,11492,Zytanix 2.5 Tablet,Cardiovascular,5,246.31,1231.55,Saturday,True,3,Summer,2024,12,26.3,35.6,31.0,33.5,0.0,Summer,35.0,14.0,14.0,16.857142857142858,17.0,14.9,-0.8333333333333334
2024-03-28,11492,Zytanix 2.5 Tablet,Cardiovascular,11,246.31,2709.41,Thursday,False,3,Summer,2024,13,29.1,44.8,36.9,43.8,0.0,Summer,10.0,11.0,9.0,17.0,17.0,14.966666666666667,0.09090909090909091
2024-03-31,11492,Zytanix 2.5 Tablet,Cardiovascular,5,246.31,1231.55,Sunday,True,3,Summer,2024,13,28.2,36.1,32.2,49.6,0.0,Summer,29.0,11.0,2.0,13.571428571428571,16.571428571428573,15.066666666666666,-0.8
2024-04-26,11492,Zytanix 2.5 Tablet,Cardiovascular,3,246.31,738.93,Friday,False,4,Summer,2024,17,25.9,36.7,31.3,38.3,0.0,Summer,19.0,20.0,3.0,11.285714285714286,15.357142857142858,15.066666666666666,-0.8
2024-05-24,11492,Zytanix 2.5 Tablet,Cardiovascular,27,246.31,6650.37,Friday,False,5,Summer,2024,21,26.5,37.1,31.8,30.0,0.0,Summer,11.0,12.0,20.0,13.571428571428571,16.428571428571427,15.3,1.3333333333333333
2024-05-28,11492,Zytanix 2.5 Tablet,Cardiovascular,22,246.31,5418.82,Tuesday,False,5,Summer,2024,22,31.8,44.6,38.2,39.1,0.0,Summer,13.0,18.0,1.0,14.857142857142858,16.714285714285715,16.0,0.6428571428571429
2024-05-30,11492,Zytanix 2.5 Tablet,Cardiovascular,24,246.31,5911.44,Thursday,False,5,Summer,2024,22,28.6,39.6,34.1,45.7,0.0,Summer,31.0,13.0,15.0,13.857142857142858,17.5,16.3,-0.21875
2024-06-04,11492,Zytanix 2.5 Tablet,Cardiovascular,21,246.31,5172.51,Tuesday,False,6,Monsoon,2024,23,24.7,33.1,28.9,71.7,4.3,Monsoon,5.0,35.0,18.0,16.142857142857142,16.5,16.4,2.6666666666666665
2024-06-10,11492,Zytanix 2.5 Tablet,Cardiovascular,32,246.31,7881.92,Monday,False,6,Monsoon,2024,24,25.7,34.1,29.9,90.8,29.7,Monsoon,11.0,10.0,10.0,19.142857142857142,18.071428571428573,17.133333333333333,1.75
2024-07-11,11492,Zytanix 2.5 Tablet,Cardiovascular,26,246.31,6404.06,Thursday,False,7,Monsoon,2024,28,26.7,31.1,28.9,88.4,2.3,Monsoon,5.0,29.0,18.0,22.142857142857142,17.857142857142858,17.4,3.5
2024-07-22,11492,Zytanix 2.5 Tablet,Cardiovascular,16,246.31,3940.96,Monday,False,7,Monsoon,2024,30,25.5,30.7,28.1,78.2,144.5,Monsoon,3.0,19.0,29.0,24.0,17.642857142857142,16.966666666666665,3.25
2024-07-26,11492,Zytanix 2.5 Tablet,Cardiovascular,19,246.31,4679.89,Friday,False,7,Monsoon,2024,30,27.3,34.0,30.6,84.4,0.0,Monsoon,27.0,11.0,6.0,22.857142857142858,18.214285714285715,17.4,-0.2857142857142857
2024-08-24,11492,Zytanix 2.5 Tablet,Cardiovascular,8,246.31,1970.48,Saturday,True,8,Monsoon,2024,34,27.0,31.8,29.4,80.1,0.0,Monsoon,22.0,13.0,9.0,20.857142857142858,17.857142857142858,17.366666666666667,-0.6086956521739131
2024-08-28,11492,Zytanix 2.5 Tablet,Cardiovascular,9,246.31,2216.79,Wednesday,False,8,Monsoon,2024,35,23.8,28.2,26.0,85.5,0.0,Monsoon,24.0,31.0,18.0,18.714285714285715,16.285714285714285,17.066666666666666,-0.6
2024-09-07,11492,Zytanix 2.5 Tablet,Cardiovascular,18,246.31,4433.58,Saturday,True,9,Monsoon,2024,36,22.1,32.6,27.3,93.9,148.9,Monsoon,21.0,5.0,18.0,18.285714285714285,17.214285714285715,17.066666666666666,-0.13636363636363635
2024-09-11,11492,Zytanix 2.5 Tablet,Cardiovascular,27,246.31,6650.37,Wednesday,False,9,Monsoon,2024,37,22.9,28.1,25.5,87.4,117.2,Monsoon,32.0,11.0,19.0,17.571428571428573,18.357142857142858,17.333333333333332,-0.15151515151515152
2024-09-14,11492,Zytanix 2.5 Tablet,Cardiovascular,9,246.31,2216.79,Saturday,True,9,Monsoon,2024,37,25.0,29.8,27.4,77.6,0.0,Monsoon,26.0,5.0,14.0,15.142857142857142,18.642857142857142,17.166666666666668,-0.6296296296296297
2024-09-15,11492,Zytanix 2.5 Tablet,Cardiovascular,16,246.31,3940.96,Sunday,True,9,Monsoon,2024,37,23.1,34.6,28.9,81.9,0.0,Monsoon,16.0,3.0,11.0,15.142857142857142,19.571428571428573,17.333333333333332,0.0
2024-10-15,11492,Zytanix 2.5 Tablet,Cardiovascular,27,246.31,6650.37,Tuesday,False,10,Spring,2024,42,21.6,30.4,26.0,73.1,19.0,Spring,19.0,27.0,11.0,16.285714285714285,19.571428571428573,17.866666666666667,0.4
2024-11-18,11492,Zytanix 2.5 Tablet,Cardiovascular,21,246.31,5172.51,Monday,False,11,Spring,2024,47,19.4,33.2,26.3,74.0,0.0,Spring,8.0,22.0,20.0,18.142857142857142,19.5,17.9,1.4444444444444444
2024-11-27,11492,Zytanix 2.5 Tablet,Cardiovascular,7,246.31,1724.17,Wednesday,False,11,Spring,2024,48,19.9,28.7,24.3,71.0,0.0,Spring,9.0,24.0,12.0,17.857142857142858,18.285714285714285,17.733333333333334,-0.2
2024-12-03,11492,Zytanix 2.5 Tablet,Cardiovascular,24,246.31,5911.44,Tuesday,False,12,Winter,2024,49,11.7,28.2,20.0,64.0,0.0,Winter,18.0,21.0,18.0,18.714285714285715,18.5,17.933333333333334,0.3157894736842105
2024-12-06,11492,Zytanix 2.5 Tablet,Cardiovascular,22,246.31,5418.82,Friday,False,12,Winter,2024,49,16.7,28.3,22.5,51.8,0.0,Winter,27.0,32.0,13.0,18.0,17.785714285714285,18.233333333333334,-0.17857142857142858
2024-12-09,11492,Zytanix 2.5 Tablet,Cardiovascular,27,246.31,6650.37,Monday,False,12,Winter,2024,50,10.2,24.0,17.1,51.0,0.0,Winter,9.0,26.0,35.0,20.571428571428573,17.857142857142858,17.966666666666665,1.8
2024-12-14,11492,Zytanix 2.5 Tablet,Cardiovascular,1,246.31,246.31,Saturday,True,12,Winter,2024,50,13.1,25.6,19.4,68.7,0.0,Winter,16.0,16.0,10.0,18.428571428571427,16.785714285714285,17.666666666666668,-0.8823529411764706
2023-05-28,11500,Zanocin 100 Liquid,Antibiotic,5,328.96,1644.8,Sunday,True,5,Summer,2023,21,30.8,42.2,36.5,34.4,0.0,Summer,35.0,22.0,18.0,13.857142857142858,19.785714285714285,18.233333333333334,-0.8333333333333334
2023-06-03,11500,Zanocin 100 Liquid,Antibiotic,15,328.96,4934.4,Saturday,True,6,Monsoon,2023,22,22.9,29.5,26.2,93.8,3.8,Monsoon,28.0,4.0,14.0,12.0,20.571428571428573,18.266666666666666,-0.4482758620689655
2023-06-24,11500,Zanocin 100 Liquid,Antibiotic,36,328.96,11842.56,Saturday,True,6,Monsoon,2023,25,27.6,33.0,30.3,94.9,0.0,Monsoon,17.0,28.0,13.0,14.714285714285714,21.142857142857142,19.033333333333335,1.0555555555555556
2023-07-07,11500,Zanocin 100 Liquid,Antibiotic,21,328.96,6908.16,Friday,False,7,Monsoon,2023,27,23.8,32.4,28.1,90.0,0.0,Monsoon,13.0,16.0,9.0,15.857142857142858,21.5,19.433333333333334,0.5714285714285714
2023-07-11,11500,Zanocin 100 Liquid,Antibiotic,34,328.96,11184.64,Tuesday,False,7,Monsoon,2023,28,26.0,31.8,28.9,78.1,0.8,Monsoon,4.0,32.0,24.0,20.142857142857142,21.642857142857142,19.766666666666666,6.0
2023-08-17,11500,Zanocin 100 Liquid,Antibiotic,10,328.96,3289.6,Thursday,False,8,Monsoon,2023,33,22.3,34.3,28.3,94.2,7.9,Monsoon,20.0,29.0,19.0,18.714285714285715,20.285714285714285,19.466666666666665,-0.47619047619047616
2023-08-27,11500,Zanocin 100 Liquid,Antibiotic,29,328.96,9539.84,Sunday,True,8,Monsoon,2023,34,28.0,34.7,31.3,76.1,141.3,Monsoon,10.0,36.0,14.0,21.428571428571427,19.785714285714285,19.966666666666665,1.7272727272727273
2023-08-28,11500,Zanocin 100 Liquid,Antibiotic,47,328.96,15461.12,Monday,False,8,Monsoon,2023,35,26.4,33.9,30.1,79.7,47.6,Monsoon,5.0,35.0,13.0,27.428571428571427,20.642857142857142,21.1,7.0
2023-09-09,11500,Zanocin 100 Liquid,Antibiotic,25,328.96,8224.0,Saturday,True,9,Monsoon,2023,36,27.5,34.0,30.8,86.5,75.3,Monsoon,15.0,28.0,1.0,28.857142857142858,20.428571428571427,21.9,0.625
2023-09-10,11500,Zanocin 100 Liquid,Antibiotic,7,328.96,2302.72,Sunday,True,9,Monsoon,2023,36,24.4,31.9,28.1,70.5,53.6,Monsoon,36.0,17.0,21.0,24.714285714285715,19.714285714285715,21.433333333333334,-0.7837837837837838
2023-09-17,11500,Zanocin 100 Liquid,Antibiotic,30,328.96,9868.8,Sunday,True,9,Monsoon,2023,37,24.5,32.6,28.5,94.4,36.5,Monsoon,21.0,13.0,16.0,26.0,20.928571428571427,21.9,0.4090909090909091
2023-09-25,11500,Zanocin 100 Liquid,Antibiotic,39,328.96,12829.44,Monday,False,9,Monsoon,2023,39,22.2,33.1,27.7,85.1,39.9,Monsoon,34.0,4.0,25.0,26.714285714285715,23.428571428571427,22.366666666666667,0.14285714285714285
2023-10-22,11500,Zanocin 100 Liquid,Antibiotic,13,328.96,4276.48,Sunday,True,10,Spring,2023,42,22.8,30.6,26.7,60.6,0.0,Spring,10.0,20.0,13.0,27.142857142857142,22.928571428571427,22.366666666666667,0.2727272727272727
2023-10-25,11500,Zanocin 100 Liquid,Antibiotic,13,328.96,4276.48,Wednesday,False,10,Spring,2023,43,22.8,28.3,25.6,62.5,0.0,Spring,29.0,10.0,14.0,24.857142857142858,23.142857142857142,22.333333333333332,-0.5333333333333333
2023-10-27,11500,Zanocin 100 Liquid,Antibiotic,22,328.96,7237.12,Friday,False,10,Spring,2023,43,22.1,31.5,26.8,64.1,2.8,Spring,47.0,5.0,27.0,21.285714285714285,24.357142857142858,22.166666666666668,-0.5208333333333334
2023-11-05,11500,Zanocin 100 Liquid,Antibiotic,16,328.96,5263.36,Sunday,True,11,Spring,2023,44,22.5,33.3,27.9,61.8,0.0,Spring,25.0,15.0,25.0,20.0,24.428571428571427,21.866666666666667,-0.34615384615384615
2023-11-08,11500,Zanocin 100 Liquid,Antibiotic,7,328.96,2302.72,Wednesday,False,11,Spring,2023,45,23.6,28.4,26.0,65.5,0.0,Spring,7.0,36.0,22.0,20.0,22.357142857142858,21.366666666666667,0.0
2023-11-17,11500,Zanocin 100 Liquid,Antibiotic,27,328.96,8881.92,Friday,False,11,Spring,2023,46,23.3,29.7,26.5,68.9,0.0,Spring,30.0,21.0,4.0,19.571428571428573,22.785714285714285,22.133333333333333,-0.0967741935483871
2023-11-30,11500,Zanocin 100 Liquid,Antibiotic,21,328.96,6908.16,Thursday,False,11,Spring,2023,48,18.7,34.1,26.4,58.3,0.0,Spring,39.0,34.0,28.0,17.0,21.857142857142858,21.9,-0.45
2023-12-16,11500,Zanocin 100 Liquid,Antibiotic,11,328.96,3618.56,Saturday,True,12,Winter,2023,50,12.3,28.3,20.3,53.5,0.0,Winter,13.0,10.0,16.0,16.714285714285715,21.928571428571427,21.733333333333334,-0.14285714285714285
2024-03-02,11500,Zanocin 100 Liquid,Antibiotic,13,328.96,4276.48,Saturday,True,3,Summer,2024,9,28.6,36.3,32.5,41.4,0.0,Summer,13.0,29.0,32.0,16.714285714285715,20.785714285714285,21.1,0.0
2024-03-12,11500,Zanocin 100 Liquid,Antibiotic,2,328.96,657.92,Tuesday,False,3,Summer,2024,11,28.0,38.7,33.4,38.2,0.0,Summer,22.0,47.0,29.0,13.857142857142858,17.571428571428573,20.2,-0.8695652173913043
2024-03-26,11500,Zanocin 100 Liquid,Antibiotic,17,328.96,5592.32,Tuesday,False,3,Summer,2024,13,26.5,40.8,33.7,39.2,6.4,Summer,16.0,25.0,36.0,14.0,17.0,19.566666666666666,0.058823529411764705
2024-04-08,11500,Zanocin 100 Liquid,Antibiotic,25,328.96,8224.0,Monday,False,4,Summer,2024,15,27.7,36.6,32.2,42.4,0.0,Summer,7.0,7.0,35.0,16.571428571428573,18.285714285714285,19.233333333333334,2.25
2024-04-24,11500,Zanocin 100 Liquid,Antibiotic,8,328.96,2631.68,Wednesday,False,4,Summer,2024,17,27.9,41.6,34.7,45.9,0.0,Summer,27.0,30.0,28.0,13.857142857142858,16.714285714285715,18.566666666666666,-0.6785714285714286
2024-05-08,11500,Zanocin 100 Liquid,Antibiotic,31,328.96,10197.76,Wednesday,False,5,Summer,2024,19,31.6,35.1,33.3,34.6,0.0,Summer,21.0,39.0,17.0,15.285714285714286,16.142857142857142,19.033333333333335,0.45454545454545453
2024-05-29,11500,Zanocin 100 Liquid,Antibiotic,15,328.96,4934.4,Wednesday,False,5,Summer,2024,22,27.8,43.4,35.6,46.7,0.0,Summer,11.0,13.0,13.0,15.857142857142858,16.285714285714285,19.1,0.3333333333333333
2024-06-22,11500,Zanocin 100 Liquid,Antibiotic,32,328.96,10526.72,Saturday,True,6,Monsoon,2024,25,23.1,32.9,28.0,76.4,7.1,Monsoon,13.0,13.0,4.0,18.571428571428573,17.642857142857142,20.033333333333335,1.3571428571428572
2024-07-20,11500,Zanocin 100 Liquid,Antibiotic,25,328.96,8224.0,Saturday,True,7,Monsoon,2024,29,22.1,28.2,25.1,76.3,0.0,Monsoon,2.0,22.0,20.0,21.857142857142858,17.857142857142858,20.2,7.666666666666667
2024-07-28,11500,Zanocin 100 Liquid,Antibiotic,9,328.96,2960.64,Sunday,True,7,Monsoon,2024,30,27.0,30.6,28.8,84.3,0.0,Monsoon,17.0,16.0,10.0,20.714285714285715,17.357142857142858,20.166666666666668,-0.4444444444444444
2024-08-12,11500,Zanocin 100 Liquid,Antibiotic,25,328.96,8224.0,Monday,False,8,Monsoon,2024,33,23.5,29.8,26.7,85.0,0.0,Monsoon,25.0,7.0,5.0,20.714285714285715,18.642857142857142,20.833333333333332,0.0
2024-10-17,11500,Zanocin 100 Liquid,Antibiotic,23,328.96,7566.08,Thursday,False,10,Spring,2024,42,20.7,34.9,27.8,60.8,13.1,Spring,8.0,27.0,15.0,22.857142857142858,18.357142857142858,21.1,1.6666666666666667
2024-10-31,11500,Zanocin 100 Liquid,Antibiotic,8,328.96,2631.68,Thursday,False,10,Spring,2024,44,22.9,30.8,26.9,65.7,0.0,Spring,31.0,21.0,36.0,19.571428571428573,17.428571428571427,20.166666666666668,-0.71875
2024-11-09,11500,Zanocin 100 Liquid,Antibiotic,10,328.96,3289.6,Saturday,True,11,Spring,2024,45,22.1,29.1,25.6,58.7,0.0,Spring,15.0,11.0,21.0,18.857142857142858,17.357142857142858,19.8,-0.3125
2024-12-22,11500,Zanocin 100 Liquid,Antibiotic,22,328.96,7237.12,Sunday,True,12,Winter,2024,51,17.1,22.5,19.8,51.1,0.0,Winter,32.0,13.0,34.0,17.428571428571427,18.0,19.4,-0.30303030303030304
2023-06-03,11535,Zyncet Tablet,Antihistamine,18,352.81,6350.58,Saturday,True,6,Monsoon,2023,22,22.9,29.5,26.2,93.8,3.8,Monsoon,32.0,25.0,15.0,14.571428571428571,19.071428571428573,19.066666666666666,-0.42424242424242425
2023-06-13,11535,Zyncet Tablet,Antihistamine,31,352.81,10937.11,Tuesday,False,6,Monsoon,2023,24,25.9,33.3,29.6,90.5,105.3,Monsoon,9.0,14.0,14.0,17.714285714285715,20.285714285714285,19.633333333333333,2.2
2023-07-11,11535,Zyncet Tablet,Antihistamine,53,352.81,18698.93,Tuesday,False,7,Monsoon,2023,28,26.0,31.8,28.9,78.1,0.8,Monsoon,8.0,34.0,20.0,24.142857142857142,21.642857142857142,20.733333333333334,5.0
2023-08-05,11535,Zyncet Tablet,Antihistamine,30,352.81,10584.3,Saturday,True,8,Monsoon,2023,31,24.8,29.1,27.0,85.6,105.0,Monsoon,12.0,28.0,24.0,26.714285714285715,21.785714285714285,20.933333333333334,1.3846153846153846
2023-08-10,11535,Zyncet Tablet,Antihistamine,13,352.81,4586.53,Thursday,False,8,Monsoon,2023,32,27.8,33.3,30.5,91.2,141.6,Monsoon,19.0,14.0,28.0,25.857142857142858,21.714285714285715,20.433333333333334,-0.3
2023-08-12,11535,Zyncet Tablet,Antihistamine,5,352.81,1764.05,Saturday,True,8,Monsoon,2023,32,26.5,30.2,28.4,89.0,0.0,Monsoon,15.0,8.0,23.0,24.428571428571427,21.5,19.833333333333332,-0.625
2023-08-20,11535,Zyncet Tablet,Antihistamine,8,352.81,2822.48,Sunday,True,8,Monsoon,2023,33,27.5,32.0,29.7,76.1,105.0,Monsoon,21.0,35.0,13.0,22.571428571428573,19.571428571428573,19.666666666666668,-0.5909090909090909
2023-09-08,11535,Zyncet Tablet,Antihistamine,19,352.81,6703.39,Friday,False,9,Monsoon,2023,36,26.3,32.4,29.3,83.9,12.2,Monsoon,18.0,32.0,10.0,22.714285714285715,18.642857142857142,19.966666666666665,0.05263157894736842
2023-09-23,11535,Zyncet Tablet,Antihistamine,17,352.81,5997.77,Saturday,True,9,Monsoon,2023,38,25.5,30.2,27.9,86.7,86.0,Monsoon,31.0,9.0,23.0,20.714285714285715,19.214285714285715,19.766666666666666,-0.4375
2023-10-06,11535,Zyncet Tablet,Antihistamine,20,352.81,7056.2,Friday,False,10,Spring,2023,40,21.9,33.0,27.5,58.4,0.0,Spring,53.0,8.0,1.0,16.0,20.071428571428573,20.4,-0.6111111111111112
2023-10-12,11535,Zyncet Tablet,Antihistamine,43,352.81,15170.83,Thursday,False,10,Spring,2023,41,18.5,32.1,25.3,57.8,0.0,Spring,30.0,12.0,35.0,17.857142857142858,22.285714285714285,20.666666666666668,0.41935483870967744
2023-10-27,11535,Zyncet Tablet,Antihistamine,47,352.81,16582.07,Friday,False,10,Spring,2023,43,22.1,31.5,26.8,64.1,2.8,Spring,13.0,19.0,26.0,22.714285714285715,24.285714285714285,21.366666666666667,2.4285714285714284
2023-11-07,11535,Zyncet Tablet,Antihistamine,26,352.81,9173.06,Tuesday,False,11,Spring,2023,45,20.1,33.6,26.8,74.9,0.0,Spring,5.0,15.0,1.0,25.714285714285715,25.071428571428573,22.2,3.5
2023-11-28,11535,Zyncet Tablet,Antihistamine,42,352.81,14818.02,Tuesday,False,11,Spring,2023,48,24.2,30.1,27.1,72.9,0.0,Spring,8.0,21.0,32.0,30.571428571428573,26.571428571428573,22.533333333333335,3.7777777777777777
2023-12-04,11535,Zyncet Tablet,Antihistamine,29,352.81,10231.49,Monday,False,12,Winter,2023,49,16.9,29.6,23.3,61.1,0.0,Winter,19.0,18.0,11.0,32.0,27.357142857142858,23.133333333333333,0.5
2023-12-12,11535,Zyncet Tablet,Antihistamine,12,352.81,4233.72,Tuesday,False,12,Winter,2023,50,11.4,23.4,17.4,54.2,0.0,Winter,17.0,31.0,19.0,31.285714285714285,26.0,22.9,-0.2777777777777778
2023-12-26,11535,Zyncet Tablet,Antihistamine,13,352.81,4586.53,Tuesday,False,12,Winter,2023,52,10.8,29.0,19.9,56.2,0.0,Winter,20.0,53.0,25.0,30.285714285714285,23.142857142857142,22.5,-0.3333333333333333
2024-01-02,11535,Zyncet Tablet,Antihistamine,33,352.81,11642.73,Tuesday,False,1,Winter,2024,1,17.3,28.1,22.7,52.7,0.0,Winter,43.0,30.0,14.0,28.857142857142858,23.357142857142858,23.133333333333333,-0.22727272727272727
2024-02-06,11535,Zyncet Tablet,Antihistamine,32,352.81,11289.92,Tuesday,False,2,Winter,2024,6,12.3,25.5,18.9,55.6,0.0,Winter,47.0,13.0,34.0,26.714285714285715,24.714285714285715,23.066666666666666,-0.3125
2024-02-09,11535,Zyncet Tablet,Antihistamine,29,352.81,10231.49,Friday,False,2,Winter,2024,6,17.0,25.2,21.1,54.6,0.0,Winter,26.0,5.0,28.0,27.142857142857142,26.428571428571427,23.1,0.1111111111111111
2024-04-10,11535,Zyncet Tablet,Antihistamine,18,352.81,6350.58,Wednesday,False,4,Summer,2024,15,28.3,36.8,32.5,40.9,0.0,Summer,42.0,8.0,14.0,23.714285714285715,27.142857142857142,23.233333333333334,-0.5581395348837209
2024-04-12,11535,Zyncet Tablet,Antihistamine,16,352.81,5644.96,Friday,False,4,Summer,2024,15,29.0,37.1,33.0,45.4,0.0,Summer,29.0,19.0,8.0,21.857142857142858,26.928571428571427,23.5,-0.43333333333333335
2024-04-26,11535,Zyncet Tablet,Antihistamine,26,352.81,9173.06,Friday,False,4,Summer,2024,17,25.9,36.7,31.3,38.3,0.0,Summer,12.0,17.0,35.0,23.857142857142858,27.571428571428573,23.2,1.0769230769230769
2024-05-03,11535,Zyncet Tablet,Antihistamine,11,352.81,3880.91,Friday,False,5,Summer,2024,18,31.4,37.8,34.6,42.5,0.0,Summer,13.0,20.0,32.0,23.571428571428573,26.928571428571427,22.5,-0.14285714285714285
2024-05-10,11535,Zyncet Tablet,Antihistamine,20,352.81,7056.2,Friday,False,5,Summer,2024,19,30.9,42.4,36.6,49.6,0.0,Summer,33.0,43.0,9.0,21.714285714285715,25.285714285714285,22.866666666666667,-0.38235294117647056
2024-05-11,11535,Zyncet Tablet,Antihistamine,15,352.81,5292.15,Saturday,True,5,Summer,2024,19,27.0,44.0,35.5,30.8,0.0,Summer,32.0,47.0,8.0,19.285714285714285,23.0,23.1,-0.5151515151515151
2024-05-29,11535,Zyncet Tablet,Antihistamine,13,352.81,4586.53,Wednesday,False,5,Summer,2024,22,27.8,43.4,35.6,46.7,0.0,Summer,29.0,26.0,12.0,17.0,22.071428571428573,23.133333333333333,-0.5333333333333333
2024-06-24,11535,Zyncet Tablet,Antihistamine,27,352.81,9525.87,Monday,False,6,Monsoon,2024,26,24.4,31.8,28.1,94.7,56.3,Monsoon,18.0,42.0,19.0,18.285714285714285,21.0,23.4,0.47368421052631576
2024-07-05,11535,Zyncet Tablet,Antihistamine,32,352.81,11289.92,Friday,False,7,Monsoon,2024,27,26.8,29.1,28.0,74.9,0.0,Monsoon,16.0,29.0,15.0,20.571428571428573,21.214285714285715,23.966666666666665,0.9411764705882353
2024-07-17,11535,Zyncet Tablet,Antihistamine,32,352.81,11289.92,Wednesday,False,7,Monsoon,2024,29,23.2,29.9,26.5,80.9,68.1,Monsoon,26.0,12.0,21.0,21.428571428571427,22.642857142857142,24.333333333333332,0.2222222222222222
2024-08-25,11535,Zyncet Tablet,Antihistamine,26,352.81,9173.06,Sunday,True,8,Monsoon,2024,34,24.1,29.8,26.9,70.8,0.0,Monsoon,11.0,13.0,18.0,23.571428571428573,23.571428571428573,24.6,1.25
2024-09-30,11535,Zyncet Tablet,Antihistamine,21,352.81,7409.01,Monday,False,9,Monsoon,2024,40,24.5,31.6,28.1,91.3,46.3,Monsoon,20.0,33.0,31.0,23.714285714285715,22.714285714285715,24.266666666666666,0.047619047619047616
2024-10-14,11535,Zyncet Tablet,Antihistamine,52,352.81,18346.12,Monday,False,10,Spring,2024,42,20.2,29.1,24.7,71.3,0.0,Spring,15.0,32.0,53.0,29.0,24.142857142857142,24.233333333333334,2.3125
2024-10-15,11535,Zyncet Tablet,Antihistamine,41,352.81,14465.21,Tuesday,False,10,Spring,2024,42,21.6,30.4,26.0,73.1,19.0,Spring,13.0,29.0,30.0,33.0,25.0,24.6,2.0
2024-10-17,11535,Zyncet Tablet,Antihistamine,17,352.81,5997.77,Thursday,False,10,Spring,2024,42,20.7,34.9,27.8,60.8,13.1,Spring,27.0,18.0,13.0,31.571428571428573,24.928571428571427,24.733333333333334,-0.35714285714285715
2024-11-11,11535,Zyncet Tablet,Antihistamine,49,352.81,17287.69,Monday,False,11,Spring,2024,46,24.3,31.4,27.8,71.7,0.0,Spring,32.0,16.0,5.0,34.0,27.285714285714285,26.2,0.5151515151515151
2024-12-04,11535,Zyncet Tablet,Antihistamine,32,352.81,11289.92,Wednesday,False,12,Winter,2024,49,14.4,23.4,18.9,65.7,0.0,Winter,32.0,26.0,8.0,34.0,27.714285714285715,27.0,0.0
2024-12-26,11535,Zyncet Tablet,Antihistamine,10,352.81,3528.1,Thursday,False,12,Winter,2024,52,10.5,29.0,19.7,58.0,0.0,Winter,26.0,11.0,19.0,31.714285714285715,27.642857142857142,26.7,-0.5925925925925926
2023-08-01,11564,Zivifresh 0.5% Eye Drop,Ophthalmic,31,37.15,1151.65,Tuesday,False,8,Monsoon,2023,31,26.7,31.5,29.1,92.7,91.8,Monsoon,20.0,13.0,12.0,16.714285714285715,16.642857142857142,17.8,0.5238095238095238
2023-08-14,11564,Zivifresh 0.5% Eye Drop,Ophthalmic,12,37.15,445.8,Monday,False,8,Monsoon,2023,33,23.6,32.5,28.1,83.4,68.7,Monsoon,12.0,9.0,23.0,16.714285714285715,16.857142857142858,17.433333333333334,0.0
2023-08-21,11564,Zivifresh 0.5% Eye Drop,Ophthalmic,3,37.15,111.45,Monday,False,8,Monsoon,2023,34,27.8,32.9,30.3,72.7,0.0,Monsoon,14.0,23.0,21.0,15.142857142857142,15.428571428571429,16.833333333333332,-0.7333333333333333
2023-09-12,11564,Zivifresh 0.5% Eye Drop,Ophthalmic,22,37.15,817.3,Tuesday,False,9,Monsoon,2023,37,26.6,28.7,27.6,88.2,0.0,Monsoon,11.0,10.0,24.0,16.714285714285715,16.285714285714285,16.766666666666666,0.9166666666666666
2023-09-18,11564,Zivifresh 0.5% Eye Drop,Ophthalmic,1,37.15,37.15,Monday,False,9,Monsoon,2023,38,24.6,32.7,28.7,71.5,0.0,Monsoon,3.0,11.0,26.0,16.428571428571427,15.571428571428571,15.933333333333334,-0.5
2023-10-01,11564,Zivifresh 0.5% Eye Drop,Ophthalmic,25,37.15,928.75,Sunday,True,10,Spring,2023,39,20.5,29.0,24.7,58.9,0.0,Spring,22.0,23.0,15.0,16.857142857142858,15.714285714285714,16.266666666666666,0.13043478260869565
